"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC0100013061.hg.1","MST1L",0.206799491707272,5.38972360663626,0.320582033158732,0.753362929552331,0.996929427858641,-4.72320852967647
"TSUnmapped00000166.hg.1","LRP6",-0.169647484927874,4.6097899680764,-0.320545785743453,0.753389810760438,0.996929427858641,-4.72321156446768
"TC0200016742.hg.1","PLA2R1",0.207855964987672,5.69577077591005,0.319684847880269,0.754028382949356,0.996929427858641,-4.72328354768645
"TC0500013245.hg.1","PCDHB9",-0.214086869927105,7.03531676080012,-0.318772641544343,0.754705186086182,0.996929427858641,-4.72335961172118
"TC1200012711.hg.1","LINC00173",0.189020497193621,4.81301647912062,0.318539355816802,0.75487830397865,0.996929427858641,-4.72337903017863
"TC1700010420.hg.1","SLFN11",-0.173227613355085,4.0538261011564,-0.318487338464264,0.754916907156191,0.996929427858641,-4.72338335815975
"TC1600010732.hg.1","NQO1",0.213340738132562,8.98822785337296,0.318402962471824,0.754979525813338,0.996929427858641,-4.72339037700082
"TC1900011229.hg.1","KLK6",0.265734356678198,7.96794572227008,0.317906380519231,0.755348094599221,0.996929427858641,-4.72343164860171
"TC1600008159.hg.1","HSD11B2",0.294853754197907,9.3294889534744,0.317790116771685,0.755434395835242,0.996929427858641,-4.72344130237242
"TC1200009096.hg.1","CCDC60",0.176249976289167,5.60285787297229,0.317012554503326,0.756011658579395,0.996929427858641,-4.72350577753266
"TC0Y00007322.hg.1","RPS4Y1",0.375075742350078,7.22468279750831,0.316618380107289,0.756304351832419,0.996929427858641,-4.72353840353069
"TC2100006968.hg.1","IFNGR2",0.186508810128631,6.56099486131966,0.316574085063787,0.756337245443654,0.996929427858641,-4.72354206737965
"TC0X00011134.hg.1","CSAG1",-0.230059284753908,5.36750097224547,-0.314676532775664,0.757746833131365,0.996929427858641,-4.72369855359776
"TC0200016464.hg.1","APLF",-0.198655335661677,7.62397754830327,-0.314298735322458,0.758027585385864,0.996929427858641,-4.72372960010456
"TC0200015194.hg.1","TFPI",0.170223734530327,3.93142884779137,0.314083757172774,0.758187357746483,0.996929427858641,-4.72374725027214
"TC0800009717.hg.1","FGF20",0.186479736507002,7.24558764334887,0.313074006904881,0.758937960615461,0.996929427858641,-4.72382999539889
"TC0100009273.hg.1","AMY2A",0.160531257157761,3.81760329534473,0.310900497208312,0.760554506738415,0.996929427858641,-4.72400722448251
"TC0600011690.hg.1","TMEM217",0.1625710407557,4.42743491826168,0.310882139252334,0.760568165422269,0.996929427858641,-4.72400871627094
"TC0100007206.hg.1","CDA",0.168625596737401,5.32012674072248,0.310770242394609,0.760651420702591,0.996929427858641,-4.7240178072791
"TC0100016135.hg.1","SLAMF6",0.21959463759493,5.46938817935854,0.310567806506608,0.760802048110338,0.996929427858641,-4.72403424597662
"TC0X00010895.hg.1","ZNF75D",-0.187634108261054,7.07500542334341,-0.308889050881933,0.762051555822892,0.996929427858641,-4.7241701657608
"TC0600012544.hg.1","RRAGD",-0.220952758422639,6.59412128639585,-0.308323786329353,0.762472441144222,0.996929427858641,-4.72421577041589
"TC1000006652.hg.1","PFKFB3",-0.181791024622758,6.44604180068163,-0.308218643313597,0.762550737276363,0.996929427858641,-4.72422424419804
"TC0500007413.hg.1","GZMA",0.169531934461248,4.73775083028083,0.307560768427656,0.763040693831135,0.996929427858641,-4.72427720021866
"TC0300008839.hg.1","ACPP",-0.182830996795894,5.77195739175348,-0.306670379486407,0.763703984948978,0.996929427858641,-4.72434869671328
"TC1200007209.hg.1","DDX11",0.180876058117204,6.02726439670451,0.305920324242255,0.764262884945271,0.996929427858641,-4.72440876767676
"TC0400006804.hg.1","USP17L22",0.186232466309758,5.50250148641305,0.303123718194014,0.766347964784948,0.996929427858641,-4.72463147815793
"TC0X00008754.hg.1","CSAG3",-0.195521402817128,6.77241975425448,-0.301892176467842,0.767266770291998,0.996929427858641,-4.7247289197093
"TC0600011499.hg.1","HLA-DQB1",0.240101839960058,6.85760613116396,0.300880955833459,0.768021475120147,0.996929427858641,-4.72480863937964
"TC1200010111.hg.1","ABCC9",-0.221114442940952,4.24618833533655,-0.300420201010758,0.768365431736149,0.996929427858641,-4.72484487636826
"TC0600011125.hg.1","HIST1H2AB",-0.171868906833763,6.51910772701605,-0.299993331449544,0.768684138067295,0.996929427858641,-4.72487839996134
"TC0300009731.hg.1","MAP3K13",-0.226205657423273,8.93694984733455,-0.297960037801615,0.770202817624251,0.996929427858641,-4.72503744238345
"TC1900008134.hg.1","CYP2B6",-0.213215300596442,9.79057613655298,-0.297808774523854,0.770315836383754,0.996929427858641,-4.72504923181598
"TC1200008848.hg.1","TCTN1",-0.190125632360177,7.50290319863553,-0.297284611812531,0.770707514851393,0.996929427858641,-4.72509003969101
"TC0400006820.hg.1","USP17L27",-0.188872738256324,5.73101567802079,-0.296727404488112,0.771123957125748,0.996929427858641,-4.72513334314519
"TC0400006822.hg.1","USP17L28",-0.188872738256324,5.73101567802079,-0.296727404488112,0.771123957125748,0.996929427858641,-4.72513334314519
"TC0400006824.hg.1","USP17L29",-0.188872738256324,5.73101567802079,-0.296727404488112,0.771123957125748,0.996929427858641,-4.72513334314519
"TC0400006828.hg.1","USP17L25",-0.188872738256324,5.73101567802079,-0.296727404488112,0.771123957125748,0.996929427858641,-4.72513334314519
"TC1100009374.hg.1","VWA5A",0.182805244606074,7.926940492884,0.296598969696543,0.771219956366775,0.996929427858641,-4.72514331321225
"TC0600009426.hg.1","LAMA2",-0.170585229774728,5.93151362604865,-0.296497468093105,0.771295827017,0.996929427858641,-4.72515118953904
"TC1700010426.hg.1","SLFN13",0.19469295999163,5.61971846072408,0.295557991363614,0.771998184670745,0.996929427858641,-4.72522396600345
"TC0200006757.hg.1","TRIB2",0.183928346427439,5.12761176943951,0.295387402648944,0.772125740000641,0.996929427858641,-4.72523715641463
"TC0300011259.hg.1","ARHGEF3",0.182350352472421,4.89416106894882,0.294882862352198,0.772503043058691,0.996929427858641,-4.7252761253428
"TC1600011398.hg.1","MMP2",0.189381534832052,5.95864721499966,0.294125359703929,0.773069627651918,0.996929427858641,-4.72533450986915
"TC0200009619.hg.1","LYPD6B",0.213171465985898,8.58284612405577,0.292854680231507,0.774020352092901,0.996929427858641,-4.72543211766967
"TC0500008884.hg.1","PCDHB13",0.209547877452722,6.42989246944211,0.292738690946819,0.774107154278761,0.996929427858641,-4.72544100684931
"TC1000006934.hg.1","MALRD1",-0.18677466280058,4.4748547281376,-0.292514971508074,0.774274586691705,0.996929427858641,-4.72545814251637
"TC0300008488.hg.1","NR1I2",0.209799578195556,7.24335245168795,0.292023639504629,0.774642342283444,0.996929427858641,-4.72549573084044
"TC1400010047.hg.1","SERPINA11",0.16297195157891,5.36319045610154,0.291976638658602,0.774677524753441,0.996929427858641,-4.72549932330198
"TC0100011621.hg.1","TGFB2",-0.266375698171207,6.93274613309493,-0.290135971216583,0.776055759991257,0.996929427858641,-4.72563956788573
"TC1500010864.hg.1","GATM",0.203910373109743,6.29720724899715,0.289312077317528,0.776672921071258,0.996929427858641,-4.72570206102551
"TC1000007226.hg.1","CCDC7",0.164494260884562,6.06365258408075,0.289307325023209,0.776676481367544,0.996929427858641,-4.72570242098709
"TC0100018537.hg.1","SEC16B",0.171807476108158,6.70944977334529,0.288796273972985,0.777059378077475,0.996929427858641,-4.72574109667234
"TC0500013385.hg.1","SH3TC2",-0.163902189299899,5.69764421124421,-0.288448749995966,0.777319789215326,0.996929427858641,-4.72576735860822
"TC1300007082.hg.1","ZC3H13",-0.167683087542044,4.99231110497239,-0.288016744685742,0.777643543805748,0.996929427858641,-4.7257999615352
"TC1200010835.hg.1","NFE2",0.149463923822529,4.16261141706665,0.287734946163909,0.777854753175336,0.996929427858641,-4.72582120275663
"TC0X00007370.hg.1","APEX2",-0.171533572695358,4.60919951305604,-0.287733673688198,0.77785570694354,0.996929427858641,-4.72582129862629
"TC0X00011241.hg.1","TMLHE-AS1",-0.158434161760161,5.17924964934347,-0.28766256340925,0.777909007352818,0.996929427858641,-4.72582665549012
"TC0100007705.hg.1","AZIN2",-0.167770393341313,6.20276613587582,-0.287019830245085,0.778390818004951,0.996929427858641,-4.72587501491709
"TC2000007929.hg.1","EDN3",0.186328263090958,8.1082698650626,0.286256137829336,0.778963426310431,0.996929427858641,-4.72593233767313
"TC0400008093.hg.1","PKD2",0.152533826410879,4.78905973148565,0.286247661826111,0.778969782275709,0.996929427858641,-4.72593297304293
"TC1500010724.hg.1","GANC",0.17908233499194,6.7976148563726,0.28612381430872,0.779062654635259,0.996929427858641,-4.72594225467741
"TC0600012199.hg.1","EYS",-0.153494005116387,4.8644031528963,-0.28464625557812,0.780170935635048,0.996929427858641,-4.72605268551887
"TC0400010598.hg.1","GABRA2",-0.243553967653381,5.41412181865617,-0.284587740373155,0.780214836724981,0.996929427858641,-4.72605704734373
"TC1100010514.hg.1","ELF5",-0.155163642775369,4.45962421110052,-0.284289346395769,0.780438719223686,0.996929427858641,-4.72607927648928
"TC0X00009218.hg.1","RPS6KA3",-0.213491230946408,5.59285760351743,-0.284181905502893,0.780519336186111,0.996929427858641,-4.72608727480917
"TC0500010085.hg.1","CMBL",0.200296445268769,9.33966709140997,0.282894112765733,0.781485819832753,0.996929427858641,-4.72618291265295
"TC0400007542.hg.1","KIT",-0.191621958663092,5.01920726042055,-0.281823916220161,0.782289284233083,0.996929427858641,-4.72626206696996
"TC1000011114.hg.1","KCNMA1",-0.21053632059456,5.78503342841202,-0.281476928575558,0.782549845406481,0.996929427858641,-4.72628766791082
"TC1200010531.hg.1","SLC38A4",-0.211084741432751,6.16084900834883,-0.279783706045195,0.783821714913784,0.996929427858641,-4.72641215141436
"TC1100012686.hg.1","ESAM",0.18003250218707,7.51530014501104,0.279698090712972,0.78388604225117,0.996929427858641,-4.72641842619112
"TC1800009244.hg.1","HMSD",0.169256537605508,4.17413005210151,0.27783155703673,0.785288875638747,0.996929427858641,-4.72655475720249
"TC0400012798.hg.1","ADGRL3",-0.191726099436988,4.44391998812114,-0.276913332513403,0.785979272173582,0.996929427858641,-4.72662149561962
"TC0200015538.hg.1","KLF7",-0.238117106843536,8.97646466196013,-0.276762787281414,0.786092482320458,0.996929427858641,-4.72663241688316
"TC0Y00007074.hg.1","UTY",0.196832892061359,5.06531416155559,0.276027610569354,0.786645408112034,0.996929427858641,-4.72668566642303
"TC2200009272.hg.1","APOBEC3D",-0.167247438123936,7.37921835296312,-0.275601214136735,0.786966155395127,0.996929427858641,-4.726716487079
"TC1100012019.hg.1","SESN3",0.184246735241082,5.32457947223127,0.274383266267083,0.78788255107339,0.996929427858641,-4.72680426504603
"TC2000008316.hg.1","LRRN4",-0.153771132733913,6.06259636269343,-0.274376916516173,0.787887329544588,0.996929427858641,-4.72680472167586
"TC0300008361.hg.1","SIDT1",0.178301834713718,7.48839657925204,0.273820265090821,0.788306269112699,0.996929427858641,-4.72684471188301
"TC0500011775.hg.1","SEMA6A",0.26674556885154,7.99065402032958,0.27367129079756,0.788418399722233,0.996929427858641,-4.72685540078218
"TC0300008467.hg.1","ARHGAP31",-0.1745526878276,5.22216099350524,-0.27307148989929,0.788869909771062,0.996929427858641,-4.72689837873364
"TC0X00010382.hg.1","BEX5",0.213549751310742,7.13948712613395,0.272615033781631,0.789213567559529,0.996929427858641,-4.72693102351431
"TC0600011517.hg.1","HLA-DPA1",-0.183039449064043,7.38071923108187,-0.272399233884699,0.789376055402439,0.996929427858641,-4.72694643841521
"TC1600007113.hg.1","C16orf62",-0.18467809019806,6.99801154131916,-0.272140059037079,0.789571216150195,0.996929427858641,-4.72696493582256
"TC1900011464.hg.1","TMEM150B",0.171216108157202,6.16917123192991,0.271729158104959,0.789880657964745,0.996929427858641,-4.72699422657117
"TC1200007769.hg.1","PDE1B",-0.17786103173288,5.83996451967381,-0.271083636492503,0.790366862679254,0.996929427858641,-4.72704015436622
"TC0100016018.hg.1","CRABP2",0.364166985279002,5.91021112221729,0.269702011816432,0.791407802685172,0.996929427858641,-4.72713809441537
"TC1100012020.hg.1","SESN3",0.173733888910184,3.94654869772697,0.269448820912798,0.791598606055739,0.996929427858641,-4.7271559892583
"TC1900009756.hg.1","SYCE2",0.151735655672646,5.48592177840938,0.266290566685548,0.793979814018613,0.996929427858641,-4.72737781949131
"TC1100007844.hg.1","ASRGL1",0.183533540088989,7.88416040260195,0.265197157707589,0.794804703876334,0.996929427858641,-4.72745402016357
"TC0900006655.hg.1","LURAP1L",0.155608964246921,5.21191469941417,0.265084041056078,0.79489005595977,0.996929427858641,-4.72746188579203
"TC1100009533.hg.1","ADAMTS15",-0.164665107241786,6.41202486625766,-0.264964491248622,0.794980265145698,0.996929427858641,-4.72747019517139
"TC0500010511.hg.1","C5orf42",0.221642196447348,6.67664881662249,0.264276202591723,0.795499689224063,0.996929427858641,-4.72751796346614
"TC1400007093.hg.1","KLHDC1",0.145421602277414,5.71986274637569,0.263550339085187,0.796047578825066,0.996929427858641,-4.72756820729783
"TC0400006787.hg.1","USP17L12",0.142902198341446,5.04351382244167,0.262957876463252,0.796494858957836,0.996929427858641,-4.72760911658345
"TC0300013083.hg.1","LRRC34",-0.210028261911033,5.71959404506048,-0.262184767558915,0.797078630006806,0.996929427858641,-4.72766236339465
"TC1600008577.hg.1","BCO1",0.166363164634545,8.15590803509232,0.261171525098442,0.797843916070078,0.996929427858641,-4.72773191583433
"TC0500013320.hg.1","GTF2H2",0.142482192554377,4.74045077190045,0.260093335089141,0.798658493460528,0.996929427858641,-4.72780563586383
"TC1000008875.hg.1","ADD3",-0.146705878986253,6.02174844928534,-0.259984351947749,0.798740844302836,0.996929427858641,-4.72781307078561
"TC0700008190.hg.1","CD36",-0.140446215173545,4.43473644883381,-0.259408585999247,0.799175951182965,0.996929427858641,-4.72785229919658
"TC0200009982.hg.1","RAPGEF4",0.145345979470934,5.18825253986793,0.259289558327778,0.79926590916893,0.996929427858641,-4.72786039819493
"TC0500010628.hg.1","ANXA2R",0.164401472161523,5.25722347694468,0.257679097686479,0.80048334387934,0.996929427858641,-4.72796961959593
"TC1900008993.hg.1","ZNF304",-0.150686862867673,4.69988286956631,-0.257188132733378,0.800854598431941,0.996929427858641,-4.72800278376949
"TC0500010835.hg.1","PLK2",-0.18019987904129,7.72464266149779,-0.257049551388037,0.800959398998148,0.996929427858641,-4.72801213354261
"TC0500006816.hg.1","FAM105A",0.162340265944256,7.01974235639861,0.257044688901504,0.800963076270687,0.996929427858641,-4.72801246151371
"TC1600009654.hg.1","GP2",-0.207278578713733,7.08321118986375,-0.256953360836408,0.801032144352724,0.996929427858641,-4.72801862039078
"TC0300007557.hg.1","CCDC66",-0.134351785532832,4.64354390090629,-0.255285108199007,0.802294086915312,0.996929427858641,-4.72813074340286
"TC1100006749.hg.1","ZNF215",-0.153813497319209,6.61308952184199,-0.254964487480872,0.802536684956128,0.996929427858641,-4.72815220999779
"TC0700011705.hg.1","ABCB4",0.13953880221817,4.35617784917969,0.254733141486772,0.802711746328523,0.996929427858641,-4.72816768288268
"TC1000006861.hg.1","MEIG1",0.20838729873391,4.87506848213545,0.254422690308385,0.80294668454034,0.996929427858641,-4.72818842477461
"TC2000009058.hg.1","TGM2",0.2324854142579,7.56950703965665,0.254119669393569,0.803176018910101,0.996929427858641,-4.72820864624384
"TC0700006906.hg.1","KLHL7",0.144539853823613,5.52490602159224,0.250994394159543,0.805542407775179,0.996929427858641,-4.72841582185831
"TC0100018555.hg.1","LEMD1",0.140630041316414,5.64975616510099,0.250913335972689,0.805603809717517,0.996929427858641,-4.72842116167653
"TC1500009951.hg.1","GRAMD2",0.173257910834043,7.19217355243399,0.250070051559164,0.806242680512255,0.996929427858641,-4.72847661351084
"TC2000007205.hg.1","MYH7B",-0.141824845943129,5.73038679355803,-0.249853607719245,0.806406681213827,0.996929427858641,-4.72849081657738
"TC0700013443.hg.1","CFTR",-0.21281774634399,9.6519137179676,-0.249457280324705,0.806707005234588,0.996929427858641,-4.72851679224981
"TC1800006675.hg.1","APCDD1",-0.219547507925498,8.29597208653254,-0.248666964220694,0.807305975731828,0.996929427858641,-4.7285684691613
"TC1100012134.hg.1","MMP12",0.189879062875639,4.99915543873119,0.247498908581573,0.808191460362806,0.996929427858641,-4.72864455001665
"TC0200016553.hg.1","DAPL1",0.164276538385898,5.42383137827543,0.247280127893656,0.808357345011088,0.996929427858641,-4.72865876100464
"TC0600014204.hg.1","CCR6",-0.223430002629307,7.46701385561036,-0.247176243035658,0.80843611630395,0.996929427858641,-4.72866550455557
"TC0700011052.hg.1","DDC",0.154947308961048,6.51069404995882,0.247038618148701,0.808540474495506,0.996929427858641,-4.72867443400113
"TC1700008254.hg.1","ACSF2",-0.167150516318642,7.8357013896983,-0.246126264058758,0.809232390056496,0.996929427858641,-4.72873350599326
"TC0400011486.hg.1","CXXC4",0.178562630898143,6.41489285228083,0.245820591060158,0.809464244993742,0.996929427858641,-4.72875324921067
"TC0200007908.hg.1","ANTXR1",-0.131895315054662,4.42164642509649,-0.245353458477458,0.80981860401192,0.996929427858641,-4.72878337432795
"TC2000007942.hg.1","FAM217B",-0.152863475872426,7.11836152666415,-0.24366041997752,0.811103277939732,0.996929427858641,-4.72889208456716
"TC0100016147.hg.1","ITLN1",0.35319995770319,10.1579244808047,0.243416747785331,0.811288222572674,0.996929427858641,-4.72890766976683
"TC0900011120.hg.1","KLF4",-0.174818668844921,9.0666162175998,-0.2427191722185,0.811817739859534,0.996929427858641,-4.72895220156886
"TC2200008719.hg.1","CBX6",-0.158500354391076,6.46482587809998,-0.242550431696941,0.811945842206245,0.996929427858641,-4.72896295471194
"TC1700010790.hg.1","ETV4",0.144897104754445,7.26998688142517,0.242529159277415,0.811961991936848,0.996929427858641,-4.72896430979336
"TC0700010799.hg.1","POU6F2-AS2",-0.130990384175214,4.60841463637248,-0.241741378345343,0.812560127097544,0.996929427858641,-4.72901441003911
"TC1400010776.hg.1","CATSPERB",0.17201759421556,5.88647664057288,0.239783111173346,0.814047499022851,0.996929427858641,-4.72913825356895
"TC0300011815.hg.1","DCBLD2",-0.249688478848488,8.10704762061609,-0.239524497168385,0.814243981260113,0.996929427858641,-4.72915453448698
"TC0700011626.hg.1","SEMA3C",0.197025265958338,8.20430390641466,0.23809121897878,0.815333151140358,0.996929427858641,-4.72924445194195
"TC0500008233.hg.1","C5orf30",0.136273807377341,5.97127568925605,0.238009854446751,0.815394993220937,0.996929427858641,-4.72924954043536
"TC1000009155.hg.1","DMBT1",0.328760066254905,10.4779853101973,0.234781834652133,0.817849516344329,0.996929427858641,-4.72945003576659
"TC0200011219.hg.1","ACKR3",0.194648683518611,5.95357988098897,0.232115216403863,0.819878661861687,0.996929427858641,-4.72961362583315
"TC0500012405.hg.1","HTR4",0.162926757639977,5.91984770283617,0.231810774363947,0.820110410690787,0.996929427858641,-4.72963218534949
"TC1300006919.hg.1","FREM2",-0.207636901124659,7.44776292574294,-0.231777512724118,0.820135731335348,0.996929427858641,-4.72963421160298
"TC1000007913.hg.1","H2AFY2",-0.165018485738353,8.25746650994236,-0.231700649293433,0.820194244931289,0.996929427858641,-4.7296388929207
"TC1300008916.hg.1","CAB39L",-0.202977690983344,6.97495445458673,-0.230711853343426,0.820947081893416,0.996929427858641,-4.72969897832231
"TC1800008287.hg.1","ANKRD29",-0.142834339734897,5.21061539793779,-0.230641838522797,0.821000395861022,0.996929427858641,-4.7297032232496
"TC0700012377.hg.1","CTTNBP2",0.156801960298582,5.83042557898823,0.230640096980742,0.821001721999362,0.996929427858641,-4.72970332882132
"TC0700008337.hg.1","VPS50",-0.122231772395097,4.73779817658266,-0.230423095236343,0.821166967557894,0.996929427858641,-4.72971647724411
"TC1400008116.hg.1","GSKIP",0.147996826538245,8.33705646020657,0.228880056006131,0.822342237116679,0.996929427858641,-4.72980961993204
"TC0500010670.hg.1","EMB",-0.216706005857589,4.94048672500989,-0.228559150856887,0.822586713210697,0.996929427858641,-4.72982891321485
"TC0800011826.hg.1","ASAP1",0.133246109849249,4.17533557029359,0.226019085211792,0.824522492981762,0.996929427858641,-4.72998068312367
"TC0900012155.hg.1","MSANTD3-TMEFF1",-0.122596100318329,4.40833458300238,-0.225884507293193,0.824625087847157,0.996929427858641,-4.72998867751399
"TC0400007466.hg.1","CWH43",0.197745617870509,5.79270631551086,0.225720865789692,0.824749843696163,0.996929427858641,-4.72999839204947
"TC0100016794.hg.1","B3GALT2",0.230627888430686,6.68928861838875,0.224872986868767,0.825396322426626,0.996929427858641,-4.73004861488201
"TC0X00009684.hg.1","SHROOM4",-0.14898552605613,6.96370544425755,-0.22447898819819,0.825696777836907,0.996929427858641,-4.73007188930884
"TC0900011565.hg.1","ANGPTL2",0.124723632113591,5.35550741514759,0.224364665144036,0.825783963603385,0.996929427858641,-4.73007863509878
"TC0600008319.hg.1","FAM83B",-0.149095059828602,7.97168505910883,-0.222900224333149,0.826900995723636,0.996929427858641,-4.73016474638866
"TSUnmapped00000038.hg.1","ZNF780A",0.121451711155041,5.1317769224028,0.221033663598237,0.82832531787709,0.996929427858641,-4.73027369582102
"TC0100013561.hg.1","FABP3",-0.291823444666941,6.96126623523159,-0.219731832026018,0.829319082719963,0.996929427858641,-4.73034914695541
"TC0400007891.hg.1","ART3",0.200488705114662,5.90418005955295,0.218696810058217,0.830109393052592,0.996929427858641,-4.73040882029285
"TC0100006801.hg.1","NMNAT1",0.151871195082496,5.32687126754906,0.217980143083264,0.830656729630801,0.996929427858641,-4.73044997606361
"TC0500012388.hg.1","DPYSL3",0.159992148197821,6.1867946995795,0.217891232541873,0.830724639226643,0.996929427858641,-4.73045507259168
"TC0900011300.hg.1","TNFSF15",0.123528571858495,5.11961520828557,0.21772588892415,0.830850931909305,0.996929427858641,-4.73046454495312
"TC0200009005.hg.1","DPP10",0.188698498138488,5.15251510964032,0.217252077634343,0.831212865135408,0.996929427858641,-4.73049164975586
"TC1500008170.hg.1","ALPK3",0.16238913281366,5.7403959275981,0.214776389267021,0.833104630901488,0.996929427858641,-4.73063232486434
"TC1000008271.hg.1","CDHR1",-0.172779249156054,8.86860438939432,-0.214572309738915,0.833260623839653,0.996929427858641,-4.73064385011983
"TC1200012451.hg.1","STX2",-0.124901604948988,6.37960344471656,-0.214570768048333,0.833261802294548,0.996929427858641,-4.73064393714457
"TC0400007232.hg.1","C4orf19",0.126518371855596,6.7413691791409,0.213997410229211,0.833700100915975,0.996929427858641,-4.7306762589714
"TC1100009302.hg.1","TECTA",0.114911146370082,4.83240782423205,0.213136065982041,0.834358656424249,0.996929427858641,-4.73072465476355
"TC1800008580.hg.1","PSTPIP2",-0.158927138481877,5.67265539165289,-0.212495773173827,0.834848287080396,0.996929427858641,-4.730760505469
"TC0100016839.hg.1","DENND1B",-0.129243103060324,6.21083130516898,-0.212069174746332,0.835174545624024,0.996929427858641,-4.73078433200604
"TC0800010631.hg.1","TTPA",-0.121561721273371,6.34763233364497,-0.211609686640459,0.835525993200853,0.996929427858641,-4.73080994256279
"TSUnmapped00000263.hg.1","BCL2L14",-0.115445763335374,4.79202162585056,-0.21129125326773,0.835769574023921,0.996929427858641,-4.73082765891474
"TC0500011943.hg.1","C5orf63",0.123721287108681,6.91691418309024,0.211021149451903,0.835976199619181,0.996929427858641,-4.73084266572937
"TC0X00008332.hg.1","STAG2",-0.121953370465463,6.16927487999147,-0.209197810995123,0.837371356470146,0.996929427858641,-4.73094347286682
"TC0300012269.hg.1","ALDH1L1",-0.119541064368244,6.2456697094801,-0.208942449479249,0.837566796011877,0.996929427858641,-4.730957522014
"TC0900008314.hg.1","FSD1L",0.122404817676316,6.36900010219706,0.208161030496457,0.838164919993563,0.996929427858641,-4.73100040769261
"TC0200016754.hg.1","CERKL",-0.109978083100919,3.77627024292813,-0.207628342496304,0.838572716715052,0.996929427858641,-4.73102955147931
"TC2000009973.hg.1","ZNF343",-0.129494150300554,4.83744774253108,-0.20574053392801,0.840018307082599,0.996929427858641,-4.73113224029921
"TC1700008859.hg.1","C17orf77",0.14319458852521,6.04477170639239,0.2055976992826,0.840127707294721,0.996929427858641,-4.73113997214745
"TC1000008364.hg.1","RP11-380G5.2",0.11760543512071,4.80186615222296,0.205405230651655,0.840275128708383,0.996929427858641,-4.73115038235473
"TC2100006585.hg.1","RBM11",0.12598024049771,6.92506143705305,0.205204780840743,0.840428669936993,0.996929427858641,-4.73116121399326
"TC1200008353.hg.1","NTS",0.119070697050821,4.50764582486947,0.204302355473812,0.84111999637288,0.996929427858641,-4.73120984847152
"TC1900007090.hg.1","BEST2",0.124862057253298,6.87137475316511,0.203752706208186,0.841541136351343,0.996929427858641,-4.73123936684111
"TC1700012432.hg.1","HOXB3",0.131829853969162,6.71312063808894,0.203548733433628,0.841697432656063,0.996929427858641,-4.73125030098057
"TC1100013165.hg.1","SLC43A3",-0.205803435218671,7.55127019257188,-0.203289098044954,0.841896391070987,0.996929427858641,-4.73126420328859
"TC0100007676.hg.1","LCK",-0.126913093212325,6.09365109801019,-0.203122943761393,0.842023720876902,0.996929427858641,-4.73127309089055
"TC0900012154.hg.1","TMEFF1",-0.112488465882611,4.85518495449104,-0.202134023507116,0.842781659843674,0.996929427858641,-4.73132583952522
"TC0X00009100.hg.1","TRAPPC2",0.129317779567623,7.81654781720718,0.202102359862513,0.84280593051909,0.996929427858641,-4.73132752424324
"TC1900009896.hg.1","CYP4F11",0.133407969554119,5.34195793515998,0.201818495288242,0.843023524543317,0.996929427858641,-4.73134261607396
"TC1300007256.hg.1","OLFM4",-0.218938142308318,11.7469804169822,-0.200909403012563,0.843720471309403,0.996929427858641,-4.73139080724231
"TC0400012150.hg.1","TMEM154",-0.129508744637058,5.88882682787399,-0.200259420767156,0.844218857419804,0.996929427858641,-4.73142513091963
"TC0200010545.hg.1","NRP2",-0.221225668072104,6.2080938695857,-0.198087849199366,0.845884452856983,0.996929427858641,-4.73153900695218
"TC1900010163.hg.1","ZNF43",0.120296115412144,6.81770087203744,0.196303792661273,0.847253398323045,0.996929427858641,-4.7316316421683
"TC0800008481.hg.1","CTHRC1",0.201763828476591,6.54583282032864,0.194860864110298,0.848360964345571,0.996929427858641,-4.73170595766356
"TC0100008922.hg.1","CLCA1",-0.199469169013422,11.1254085602121,-0.190937276094944,0.851374318337038,0.996929427858641,-4.73190528922213
"TC1100007005.hg.1","LDHC",-0.129521749884034,5.83962304550735,-0.190777719636563,0.851496910717407,0.996929427858641,-4.7319133102455
"TC0400009223.hg.1","CPE",0.116719609477077,5.56028702697511,0.189933298900898,0.852145772858045,0.996929427858641,-4.73195564929515
"TC0800009856.hg.1","EGR3",-0.119510478514389,7.20431906647217,-0.188978700102907,0.852879431126395,0.996929427858641,-4.73200328854852
"TC0100015866.hg.1","S100A4",0.134661874069948,9.12920782507065,0.187441810093769,0.854060907458569,0.996929427858641,-4.73207948729573
"TC0200008005.hg.1","DYSF",-0.143047338862631,6.23725168539882,-0.18701762147162,0.854387064565802,0.996929427858641,-4.73210040991206
"TC0300013915.hg.1","TPRG1",0.0991682306358825,4.60973164137539,0.186776762603839,0.854572272413865,0.996929427858641,-4.73211226908802
"TC1800006733.hg.1","PRELID3A",0.104507552253653,4.67183588052656,0.186713422318839,0.854620979255261,0.996929427858641,-4.73211538526028
"TC1000007132.hg.1","BAMBI",0.132687969457703,6.9894953796383,0.186077912964988,0.855109701599116,0.996929427858641,-4.73214659263464
"TC0900009660.hg.1","SLC24A2",0.123675806078236,5.26235296984829,0.185865919740839,0.855272743378217,0.996929427858641,-4.73215697933416
"TC1000009152.hg.1","HTRA1",-0.12010480520745,5.68801673480591,-0.184667379220215,0.856194657506664,0.996929427858641,-4.7322154815999
"TC1600008617.hg.1","CDH13",0.103435102801372,5.39709039295099,0.183477707176331,0.85710996603121,0.996929427858641,-4.73227317995558
